# source time function
# time function type  : 1
# amplification factor:  1.00000E+10
# DT                  :  5.00000E-05
# t0                  :  1.20000E-01
# time shift          :  0.00000E+00
# format
#time  #used_STF  #initial_source_function_value
  -9.83999968E-02  -1.89087095E-05  -1.8908709535025993E-015
  -9.83500034E-02  -1.96372748E-05  -1.9637274817796423E-015
  -9.83000025E-02  -2.03934997E-05  -2.0393499653437176E-015
  -9.82500017E-02  -2.11784154E-05  -2.1178415408940053E-015
  -9.82000008E-02  -2.19930953E-05  -2.1993095288053154E-015
  -9.81500000E-02  -2.28386507E-05  -2.2838650693302041E-015
  -9.80999991E-02  -2.37162367E-05  -2.3716236682957968E-015
  -9.80499983E-02  -2.46270411E-05  -2.4627041057101452E-015
  -9.79999974E-02  -2.55723080E-05  -2.5572308004484511E-015
  -9.79499966E-02  -2.65533181E-05  -2.6553318093647250E-015
  -9.79000032E-02  -2.75714010E-05  -2.7571401005843653E-015
  -9.78500023E-02  -2.86279410E-05  -2.8627940992009827E-015
  -9.78000015E-02  -2.97243623E-05  -2.9724362320848739E-015
  -9.77500007E-02  -3.08621493E-05  -3.0862149287713693E-015
  -9.76999998E-02  -3.20428408E-05  -3.2042840757640080E-015
  -9.76499990E-02  -3.32680247E-05  -3.3268024708377197E-015
  -9.75999981E-02  -3.45393564E-05  -3.4539356420282275E-015
  -9.75499973E-02  -3.58585421E-05  -3.5858542105415835E-015
  -9.74999964E-02  -3.72273571E-05  -3.7227357097435747E-015
  -9.74500030E-02  -3.86476386E-05  -3.8647638575639575E-015
  -9.74000022E-02  -4.01212965E-05  -4.0121296478901056E-015
  -9.73500013E-02  -4.16502990E-05  -4.1650298953754826E-015
  -9.73000005E-02  -4.32366905E-05  -4.3236690544290466E-015
  -9.72499996E-02  -4.48825995E-05  -4.4882599468110133E-015
  -9.71999988E-02  -4.65902158E-05  -4.6590215788455678E-015
  -9.71499979E-02  -4.83618205E-05  -4.8361820518039167E-015
  -9.70999971E-02  -5.01997711E-05  -5.0199771067127587E-015
  -9.70500037E-02  -5.21065158E-05  -5.2106515795458111E-015
  -9.70000029E-02  -5.40845831E-05  -5.4084583098301668E-015
  -9.69500020E-02  -5.61366032E-05  -5.6136603234335784E-015
  -9.69000012E-02  -5.82653010E-05  -5.8265301049686968E-015
  -9.68500003E-02  -6.04734887E-05  -6.0473488701973108E-015
  -9.67999995E-02  -6.27640911E-05  -6.2764091126155109E-015
  -9.67499986E-02  -6.51401351E-05  -6.5140135120600460E-015
  -9.66999978E-02  -6.76047566E-05  -6.7604756623040881E-015
  -9.66499969E-02  -7.01612007E-05  -7.0161200710572299E-015
  -9.66000035E-02  -7.28128434E-05  -7.2812843427527702E-015
  -9.65500027E-02  -7.55631627E-05  -7.5563162681646650E-015
  -9.65000018E-02  -7.84157746E-05  -7.8415774623863401E-015
  -9.64500010E-02  -8.13744264E-05  -8.1374426372349260E-015
  -9.64000002E-02  -8.44430033E-05  -8.4443003288470201E-015
  -9.63499993E-02  -8.76255071E-05  -8.7625507148914033E-015
  -9.62999985E-02  -9.09261144E-05  -9.0926114353351300E-015
  -9.62499976E-02  -9.43491250E-05  -9.4349124992731953E-015
  -9.61999968E-02  -9.78990065E-05  -9.7899006505031141E-015
  -9.61500034E-02  -1.01580401E-04  -1.0158040095120669E-014
  -9.61000025E-02  -1.05398089E-04  -1.0539808863541111E-014
  -9.60500017E-02  -1.09357024E-04  -1.0935702448477968E-014
  -9.60000008E-02  -1.13462374E-04  -1.1346237442921847E-014
  -9.59500000E-02  -1.17719443E-04  -1.1771944264182822E-014
  -9.58999991E-02  -1.22133759E-04  -1.2213375885039567E-014
  -9.58499983E-02  -1.26711035E-04  -1.2671103468164802E-014
  -9.57999974E-02  -1.31457185E-04  -1.3145718548912556E-014
  -9.57499966E-02  -1.36378338E-04  -1.3637833762913943E-014
  -9.57000032E-02  -1.41480850E-04  -1.4148085028864443E-014
  -9.56500024E-02  -1.46771272E-04  -1.4677127182949333E-014
  -9.56000015E-02  -1.52256456E-04  -1.5225645620375870E-014
  -9.55500007E-02  -1.57943403E-04  -1.5794340288266539E-014
  -9.54999998E-02  -1.63839446E-04  -1.6383944603148847E-014
  -9.54499990E-02  -1.69952124E-04  -1.6995212354231626E-014
  -9.53999981E-02  -1.76289293E-04  -1.7628929344937206E-014
  -9.53499973E-02  -1.82859047E-04  -1.8285904661752283E-014
  -9.52999964E-02  -1.89669765E-04  -1.8966976494994014E-014
  -9.52500030E-02  -1.96730180E-04  -1.9673017959576100E-014
  -9.52000022E-02  -2.04049269E-04  -2.0404926908668130E-014
  -9.51500013E-02  -2.11636347E-04  -2.1163634664844720E-014
  -9.51000005E-02  -2.19501060E-04  -2.1950106020085513E-014
  -9.50499997E-02  -2.27653436E-04  -2.2765343601349740E-014
  -9.49999988E-02  -2.36103791E-04  -2.3610379139427096E-014
  -9.49499980E-02  -2.44862837E-04  -2.4486283655278385E-014
  -9.48999971E-02  -2.53941689E-04  -2.5394168915227057E-014
  -9.48500037E-02  -2.63351802E-04  -2.6335180155001580E-014
  -9.48000029E-02  -2.73105048E-04  -2.7310504810884595E-014
  -9.47500020E-02  -2.83213769E-04  -2.8321376885287464E-014
  -9.47000012E-02  -2.93690682E-04  -2.9369068215601147E-014
  -9.46500003E-02  -3.04548972E-04  -3.0454897205345335E-014
  -9.45999995E-02  -3.15802317E-04  -3.1580231734551491E-014
  -9.45499986E-02  -3.27464804E-04  -3.2746480428613722E-014
  -9.44999978E-02  -3.39551072E-04  -3.3955107210204003E-014
  -9.44499969E-02  -3.52076284E-04  -3.5207628388889134E-014
  -9.44000036E-02  -3.65056127E-04  -3.6505612661130726E-014
  -9.43500027E-02  -3.78506782E-04  -3.7850678199902177E-014
  -9.43000019E-02  -3.92445043E-04  -3.9244504296220837E-014
  -9.42500010E-02  -4.06888314E-04  -4.0688831359148027E-014
  -9.42000002E-02  -4.21854551E-04  -4.2185455095022915E-014
  -9.41499993E-02  -4.37362411E-04  -4.3736241059377787E-014
  -9.40999985E-02  -4.53431130E-04  -4.5343113015405835E-014
  -9.40499976E-02  -4.70080675E-04  -4.7008067485876383E-014
  -9.39999968E-02  -4.87331679E-04  -4.8733167932368817E-014
  -9.39500034E-02  -5.05205477E-04  -5.0520547665655610E-014
  -9.39000025E-02  -5.23724128E-04  -5.2372412756085397E-014
  -9.38500017E-02  -5.42910595E-04  -5.4291059495881203E-014
  -9.38000008E-02  -5.62788511E-04  -5.6278851116076111E-014
  -9.37500000E-02  -5.83382382E-04  -5.8338238159194588E-014
  -9.36999992E-02  -6.04717468E-04  -6.0471746837720269E-014
  -9.36499983E-02  -6.26820198E-04  -6.2682019779458643E-014
  -9.35999975E-02  -6.49717462E-04  -6.4971746178343895E-014
  -9.35499966E-02  -6.73437491E-04  -6.7343749105930332E-014
  -9.35000032E-02  -6.98009273E-04  -6.9800927303731435E-014
  -9.34500024E-02  -7.23462959E-04  -7.2346295928582554E-014
  -9.34000015E-02  -7.49829574E-04  -7.4982957448810337E-014
  -9.33500007E-02  -7.77141249E-04  -7.7714124927297228E-014
  -9.32999998E-02  -8.05431453E-04  -8.0543145304545759E-014
  -9.32499990E-02  -8.34734412E-04  -8.3473441191017621E-014
  -9.31999981E-02  -8.65085924E-04  -8.6508592357859016E-014
  -9.31499973E-02  -8.96522775E-04  -8.9652277529239652E-014
  -9.30999964E-02  -9.29083151E-04  -9.2908315127715469E-014
  -9.30500031E-02  -9.62806516E-04  -9.6280651632696395E-014
  -9.30000022E-02  -9.97733558E-04  -9.9773355759680267E-014
  -9.29500014E-02  -1.03390659E-03  -1.0339065920561553E-013
  -9.29000005E-02  -1.07136939E-03  -1.0713693918660283E-013
  -9.28499997E-02  -1.11016701E-03  -1.1101670097559691E-013
  -9.27999988E-02  -1.15034624E-03  -1.1503462446853518E-013
  -9.27499980E-02  -1.19195529E-03  -1.1919552925974130E-013
  -9.26999971E-02  -1.23504433E-03  -1.2350443284958602E-013
  -9.26499963E-02  -1.27966504E-03  -1.2796650407835841E-013
  -9.26000029E-02  -1.32587075E-03  -1.3258707476779820E-013
  -9.25500020E-02  -1.37371698E-03  -1.3737169792875648E-013
  -9.25000012E-02  -1.42326066E-03  -1.4232606627047062E-013
  -9.24500003E-02  -1.47456129E-03  -1.4745612861588597E-013
  -9.23999995E-02  -1.52768008E-03  -1.5276800841093064E-013
  -9.23499987E-02  -1.58267992E-03  -1.5826799208298324E-013
  -9.22999978E-02  -1.63962657E-03  -1.6396265709772705E-013
  -9.22499970E-02  -1.69858779E-03  -1.6985877882689238E-013
  -9.22000036E-02  -1.75963331E-03  -1.7596333054825665E-013
  -9.21500027E-02  -1.82283577E-03  -1.8228357657790185E-013
  -9.21000019E-02  -1.88826979E-03  -1.8882697913795709E-013
  -9.20500010E-02  -1.95601303E-03  -1.9560130313038825E-013
  -9.20000002E-02  -2.02614511E-03  -2.0261451136320831E-013
  -9.19499993E-02  -2.09874916E-03  -2.0987491589039563E-013
  -9.18999985E-02  -2.17391062E-03  -2.1739106159657239E-013
  -9.18499976E-02  -2.25171773E-03  -2.2517177276313306E-013
  -9.17999968E-02  -2.33226246E-03  -2.3322624620050192E-013
  -9.17500034E-02  -2.41563912E-03  -2.4156391154974701E-013
  -9.17000026E-02  -2.50194548E-03  -2.5019454769790175E-013
  -9.16500017E-02  -2.59128259E-03  -2.5912825949490068E-013
  -9.16000009E-02  -2.68375501E-03  -2.6837550103664400E-013
  -9.15500000E-02  -2.77947076E-03  -2.7794707566499709E-013
  -9.14999992E-02  -2.87854159E-03  -2.8785415925085547E-013
  -9.14499983E-02  -2.98108300E-03  -2.9810830019414425E-013
  -9.13999975E-02  -3.08721443E-03  -3.0872144270688294E-013
  -9.13499966E-02  -3.19705904E-03  -3.1970590353012086E-013
  -9.13000032E-02  -3.31074465E-03  -3.3107446506619454E-013
  -9.12500024E-02  -3.42840306E-03  -3.4284030552953483E-013
  -9.12000015E-02  -3.55017046E-03  -3.5501704551279544E-013
  -9.11500007E-02  -3.67618771E-03  -3.6761877126991748E-013
  -9.10999998E-02  -3.80660081E-03  -3.8066008128225804E-013
  -9.10499990E-02  -3.94156016E-03  -3.9415601640939712E-013
  -9.09999982E-02  -4.08122083E-03  -4.0812208317220212E-013
  -9.09499973E-02  -4.22574393E-03  -4.2257439345121382E-013
  -9.08999965E-02  -4.37529618E-03  -4.3752961792051792E-013
  -9.08500031E-02  -4.53004846E-03  -4.5300484634935854E-013
  -9.08000022E-02  -4.69017914E-03  -4.6901791356503963E-013
  -9.07500014E-02  -4.85587120E-03  -4.8558712005615232E-013
  -9.07000005E-02  -5.02731372E-03  -5.0273137167096135E-013
  -9.06499997E-02  -5.20470366E-03  -5.2047036588191987E-013
  -9.05999988E-02  -5.38824312E-03  -5.3882431238889697E-013
  -9.05499980E-02  -5.57814119E-03  -5.5781411938369273E-013
  -9.04999971E-02  -5.77461347E-03  -5.7746134698390957E-013
  -9.04499963E-02  -5.97788487E-03  -5.9778848662972446E-013
  -9.04000029E-02  -6.18818542E-03  -6.1881854198873048E-013
  -9.03500021E-02  -6.40575355E-03  -6.4057535491883751E-013
  -9.03000012E-02  -6.63083652E-03  -6.6308365203440187E-013
  -9.02500004E-02  -6.86368765E-03  -6.8636876530945304E-013
  -9.01999995E-02  -7.10457098E-03  -7.1045709773898129E-013
  -9.01499987E-02  -7.35375844E-03  -7.3537584394216537E-013
  -9.00999978E-02  -7.61153083E-03  -7.6115308329463003E-013
  -9.00499970E-02  -7.87817873E-03  -7.8781787306070328E-013
  -9.00000036E-02  -8.15400109E-03  -8.1540010869503017E-013
  -8.99500027E-02  -8.43930803E-03  -8.4393080323934558E-013
  -8.99000019E-02  -8.73442087E-03  -8.7344208732247349E-013
  -8.98500010E-02  -9.03966743E-03  -9.0396674349904062E-013
  -8.98000002E-02  -9.35539231E-03  -9.3553923070430761E-013
  -8.97499993E-02  -9.68194567E-03  -9.6819456666708000E-013
  -8.96999985E-02  -1.00196945E-02  -1.0019694454967976E-012
  -8.96499977E-02  -1.03690140E-02  -1.0369013994932175E-012
  -8.95999968E-02  -1.07302926E-02  -1.0730292648077011E-012
  -8.95500034E-02  -1.11039327E-02  -1.1103932745754719E-012
  -8.95000026E-02  -1.14903487E-02  -1.1490348726511001E-012
  -8.94500017E-02  -1.18899690E-02  -1.1889968998730182E-012
  -8.94000009E-02  -1.23032378E-02  -1.2303237803280354E-012
  -8.93500000E-02  -1.27306106E-02  -1.2730610556900501E-012
  -8.92999992E-02  -1.31725613E-02  -1.3172561302781104E-012
  -8.92499983E-02  -1.36295753E-02  -1.3629575259983540E-012
  -8.91999975E-02  -1.41021581E-02  -1.4102158136665822E-012
  -8.91499966E-02  -1.45908287E-02  -1.4590828679502011E-012
  -8.91000032E-02  -1.50961252E-02  -1.5096125192940234E-012
  -8.90500024E-02  -1.56186027E-02  -1.5618602745234966E-012
  -8.90000015E-02  -1.61588322E-02  -1.6158832237124443E-012
  -8.89500007E-02  -1.67174060E-02  -1.6717405989766120E-012
  -8.88999999E-02  -1.72949377E-02  -1.7294937744736670E-012
  -8.88499990E-02  -1.78920552E-02  -1.7892055213451385E-012
  -8.87999982E-02  -1.85094103E-02  -1.8509410321712496E-012
  -8.87499973E-02  -1.91476773E-02  -1.9147677347064017E-012
  -8.86999965E-02  -1.98075492E-02  -1.9807549193501472E-012
  -8.86500031E-02  -2.04897430E-02  -2.0489742979407310E-012
  -8.86000022E-02  -2.11950019E-02  -2.1195001900196076E-012
  -8.85500014E-02  -2.19240859E-02  -2.1924085915088653E-012
  -8.85000005E-02  -2.26777885E-02  -2.2677788510918618E-012
  -8.84499997E-02  -2.34569218E-02  -2.3456921800971030E-012
  -8.83999988E-02  -2.42623277E-02  -2.4262327700853349E-012
  -8.83499980E-02  -2.50948779E-02  -2.5094877928495406E-012
  -8.82999972E-02  -2.59554666E-02  -2.5955466553568841E-012
  -8.82499963E-02  -2.68450174E-02  -2.6845017448067666E-012
  -8.82000029E-02  -2.77644899E-02  -2.7764489874243737E-012
  -8.81500021E-02  -2.87148692E-02  -2.8714869171380996E-012
  -8.81000012E-02  -2.96971742E-02  -2.9697174206376075E-012
  -8.80500004E-02  -3.07124536E-02  -3.0712453648447990E-012
  -8.79999995E-02  -3.17617953E-02  -3.1761795282363890E-012
  -8.79499987E-02  -3.28463204E-02  -3.2846320420503616E-012
  -8.78999978E-02  -3.39671820E-02  -3.3967182040214539E-012
  -8.78499970E-02  -3.51255760E-02  -3.5125575959682465E-012
  -8.78000036E-02  -3.63227352E-02  -3.6322735249996186E-012
  -8.77500027E-02  -3.75599265E-02  -3.7559926509857177E-012
  -8.77000019E-02  -3.88384648E-02  -3.8838464766740797E-012
  -8.76500010E-02  -4.01597060E-02  -4.0159706026315691E-012
  -8.76000002E-02  -4.15250473E-02  -4.1525047272443775E-012
  -8.75499994E-02  -4.29359265E-02  -4.2935926467180252E-012
  -8.74999985E-02  -4.43938375E-02  -4.4393837451934814E-012
  -8.74499977E-02  -4.59003150E-02  -4.5900315046310426E-012
  -8.73999968E-02  -4.74569462E-02  -4.7456946223974224E-012
  -8.73500034E-02  -4.90653664E-02  -4.9065366387367250E-012
  -8.73000026E-02  -5.07272556E-02  -5.0727255642414093E-012
  -8.72500017E-02  -5.24443723E-02  -5.2444372326135637E-012
  -8.72000009E-02  -5.42185009E-02  -5.4218500852584839E-012
  -8.71500000E-02  -5.60515001E-02  -5.6051500141620637E-012
  -8.70999992E-02  -5.79452887E-02  -5.7945288717746739E-012
  -8.70499983E-02  -5.99018373E-02  -5.9901837259531023E-012
  -8.69999975E-02  -6.19231798E-02  -6.1923179775476457E-012
  -8.69499967E-02  -6.40114248E-02  -6.4011424779891970E-012
  -8.69000033E-02  -6.61687478E-02  -6.6168747842311856E-012
  -8.68500024E-02  -6.83973730E-02  -6.8397372961044310E-012
  -8.68000016E-02  -7.06996098E-02  -7.0699609816074368E-012
  -8.67500007E-02  -7.30778575E-02  -7.3077857494354249E-012
  -8.66999999E-02  -7.55345523E-02  -7.5534552335739137E-012
  -8.66499990E-02  -7.80722424E-02  -7.8072242438793178E-012
  -8.65999982E-02  -8.06935430E-02  -8.0693542957305911E-012
  -8.65499973E-02  -8.34011510E-02  -8.3401151001453404E-012
  -8.64999965E-02  -8.61978456E-02  -8.6197845637798306E-012
  -8.64500031E-02  -8.90864953E-02  -8.9086495339870457E-012
  -8.64000022E-02  -9.20700729E-02  -9.2070072889328008E-012
  -8.63500014E-02  -9.51516330E-02  -9.5151633024215691E-012
  -8.63000005E-02  -9.83343124E-02  -9.8334312438964846E-012
  -8.62499997E-02 -0.101621374      -1.0162137448787689E-011
  -8.61999989E-02 -0.105016157      -1.0501615703105927E-011
  -8.61499980E-02 -0.108522139      -1.0852213948965073E-011
  -8.60999972E-02 -0.112142883      -1.1214288324117661E-011
  -8.60499963E-02 -0.115882047      -1.1588204652071000E-011
  -8.60000029E-02 -0.119743444      -1.1974344402551651E-011
  -8.59500021E-02 -0.123730972      -1.2373097240924835E-011
  -8.59000012E-02 -0.127848670      -1.2784866988658905E-011
  -8.58500004E-02 -0.132100716      -1.3210071623325348E-011
  -8.57999995E-02 -0.136491373      -1.3649137318134309E-011
  -8.57499987E-02 -0.141025081      -1.4102508127689361E-011
  -8.56999978E-02 -0.145706400      -1.4570640027523041E-011
  -8.56499970E-02 -0.150540039      -1.5054003894329070E-011
  -8.56000036E-02 -0.155530855      -1.5553085505962371E-011
  -8.55500028E-02 -0.160683826      -1.6068382561206818E-011
  -8.55000019E-02 -0.166004121      -1.6600412130355834E-011
  -8.54500011E-02 -0.171497092      -1.7149709165096284E-011
  -8.54000002E-02 -0.177168176      -1.7716817557811736E-011
  -8.53499994E-02 -0.183023036      -1.8302303552627563E-011
  -8.52999985E-02 -0.189067543      -1.8906754255294800E-011
  -8.52499977E-02 -0.195307657      -1.9530765712261200E-011
  -8.51999968E-02 -0.201749608      -2.0174960792064667E-011
  -8.51500034E-02 -0.208399758      -2.0839975774288178E-011
  -8.51000026E-02 -0.215264723      -2.1526472270488740E-011
  -8.50500017E-02 -0.222351268      -2.2235126793384552E-011
  -8.50000009E-02 -0.229666412      -2.2966641187667848E-011
  -8.49500000E-02 -0.237217352      -2.3721735179424286E-011
  -8.48999992E-02 -0.245011553      -2.4501155316829682E-011
  -8.48499984E-02 -0.253056645      -2.5305664539337158E-011
  -8.47999975E-02 -0.261360556      -2.6136055588722230E-011
  -8.47499967E-02 -0.269931436      -2.6993143558502198E-011
  -8.47000033E-02 -0.278777659      -2.7877765893936157E-011
  -8.46500024E-02 -0.287907898      -2.8790789842605590E-011
  -8.46000016E-02 -0.297331095      -2.9733109474182128E-011
  -8.45500007E-02 -0.307056427      -3.0705642700195310E-011
  -8.44999999E-02 -0.317093372      -3.1709337234497068E-011
  -8.44499990E-02 -0.327451646      -3.2745164632797243E-011
  -8.43999982E-02 -0.338141412      -3.3814141154289247E-011
  -8.43499973E-02 -0.349172980      -3.4917297959327696E-011
  -8.42999965E-02 -0.360557079      -3.6055707931518557E-011
  -8.42500031E-02 -0.372304648      -3.7230464816093445E-011
  -8.42000023E-02 -0.384427190      -3.8442718982696536E-011
  -8.41500014E-02 -0.396936238      -3.9693623781204226E-011
  -8.41000006E-02 -0.409843951      -4.0984395146369933E-011
  -8.40499997E-02 -0.423162758      -4.2316275835037230E-011
  -8.39999989E-02 -0.436905444      -4.3690544366836550E-011
  -8.39499980E-02 -0.451085180      -4.5108518004417420E-011
  -8.38999972E-02 -0.465715557      -4.6571555733680724E-011
  -8.38499963E-02 -0.480810642      -4.8081064224243162E-011
  -8.38000029E-02 -0.496384770      -4.9638476967811587E-011
  -8.37500021E-02 -0.512452900      -5.1245290040969848E-011
  -8.37000012E-02 -0.529030323      -5.2903032302856444E-011
  -8.36500004E-02 -0.546132803      -5.4613280296325686E-011
  -8.35999995E-02 -0.563776672      -5.6377667188644407E-011
  -8.35499987E-02 -0.581978619      -5.8197861909866333E-011
  -8.34999979E-02 -0.600755811      -6.0075581073760990E-011
  -8.34499970E-02 -0.620126247      -6.2012624740600591E-011
  -8.34000036E-02 -0.640108109      -6.4010810852050776E-011
  -8.33500028E-02 -0.660720229      -6.6072022914886471E-011
  -8.33000019E-02 -0.681982160      -6.8198215961456303E-011
  -8.32500011E-02 -0.703913867      -7.0391386747360230E-011
  -8.32000002E-02 -0.726535916      -7.2653591632843020E-011
  -8.31499994E-02 -0.749869704      -7.4986970424652102E-011
